'eventId','timestamp','srcIp','srcName','dstIp','dstName','srcPort','dstPort','sigName','sigId','status_type','status_value',
'6567504096604463','1557396702.939','192.168.153.245','','10.46.8.41','','58852','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096604448','1557396668.682','192.168.153.245','','10.46.8.29','','55011','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096604449','1557396668.682','192.168.153.245','','10.46.8.29','','55011','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096604428','1557396631.804','192.168.153.245','','10.46.8.18','','50804','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096604430','1557396631.804','192.168.153.245','','10.46.8.18','','50804','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096604419','1557396601.558','192.168.153.245','','10.46.8.7','','63627','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096604420','1557396601.558','192.168.153.245','','10.46.8.7','','63627','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096603872','1557395519.764','192.168.153.245','','10.46.13.49','','54376','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096603873','1557395519.764','192.168.153.245','','10.46.13.49','','54376','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096603863','1557395485.539','192.168.153.245','','10.46.13.36','','50828','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096603864','1557395485.539','192.168.153.245','','10.46.13.36','','50828','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096603854','1557395453.72','192.168.153.245','','10.46.13.20','','63527','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096603856','1557395453.72','192.168.153.245','','10.46.13.20','','63527','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096603818','1557395409.13','192.168.153.245','','10.46.13.7','','58448','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096603819','1557395409.13','192.168.153.245','','10.46.13.7','','58448','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096603709','1557395279.997','192.168.153.245','','10.46.13.5','','60192','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096603710','1557395279.997','192.168.153.245','','10.46.13.5','','60192','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602991','1557393264.171','192.168.153.245','','10.46.8.194','','58916','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602992','1557393264.171','192.168.153.245','','10.46.8.194','','58916','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602978','1557393228.722','192.168.153.245','','10.46.8.189','','55228','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602979','1557393228.722','192.168.153.245','','10.46.8.189','','55228','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602971','1557393196.837','192.168.153.245','','10.46.8.175','','51589','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602972','1557393196.837','192.168.153.245','','10.46.8.175','','51589','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602961','1557393159.452','192.168.153.245','','10.46.8.162','','63666','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602962','1557393159.452','192.168.153.245','','10.46.8.162','','63666','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602949','1557393126.368','192.168.153.245','','10.46.8.152','','59913','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602950','1557393126.368','192.168.153.245','','10.46.8.152','','59913','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602926','1557393066.443','192.168.153.245','','10.46.8.107','','53072','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602927','1557393066.443','192.168.153.245','','10.46.8.107','','53072','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602923','1557393035.097','192.168.153.245','','10.46.8.94','','49427','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602924','1557393035.097','192.168.153.245','','10.46.8.94','','49427','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602897','1557393005.267','192.168.153.245','','10.46.8.77','','62452','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602900','1557393005.267','192.168.153.245','','10.46.8.77','','62452','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602886','1557392973.98','192.168.153.245','','10.46.8.62','','58871','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602887','1557392973.98','192.168.153.245','','10.46.8.62','','58871','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602852','1557392943.634','192.168.153.245','','10.46.8.50','','55418','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602853','1557392943.634','192.168.153.245','','10.46.8.50','','55418','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602840','1557392912.505','192.168.153.245','','10.46.8.37','','51858','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602841','1557392912.505','192.168.153.245','','10.46.8.37','','51858','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602826','1557392882.416','192.168.153.245','','10.46.8.24','','64769','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602827','1557392882.416','192.168.153.245','','10.46.8.24','','64769','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602815','1557392844.82','192.168.153.245','','10.46.8.7','','60487','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602817','1557392844.82','192.168.153.245','','10.46.8.7','','60487','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602666','1557392525.148','192.168.153.245','','10.46.8.205','','56674','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602667','1557392525.148','192.168.153.245','','10.46.8.205','','56674','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602646','1557392487.841','192.168.153.245','','10.46.8.189','','52452','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602647','1557392487.841','192.168.153.245','','10.46.8.189','','52452','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602637','1557392456.023','192.168.153.245','','10.46.8.175','','65117','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602638','1557392456.023','192.168.153.245','','10.46.8.175','','65117','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602628','1557392421.577','192.168.153.245','','10.46.8.162','','61218','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602629','1557392421.577','192.168.153.245','','10.46.8.162','','61218','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602622','1557392391.376','192.168.153.245','','10.46.8.152','','57768','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602623','1557392391.376','192.168.153.245','','10.46.8.152','','57768','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602587','1557392355.099','192.168.153.245','','10.46.8.121','','53611','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602588','1557392355.099','192.168.153.245','','10.46.8.121','','53611','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602570','1557392324.714','192.168.153.245','','10.46.8.104','','50193','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602571','1557392324.714','192.168.153.245','','10.46.8.104','','50193','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602559','1557392293.119','192.168.153.245','','10.46.8.88','','62883','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602560','1557392293.119','192.168.153.245','','10.46.8.88','','62883','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602547','1557392253.306','192.168.153.245','','10.46.8.65','','58390','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602548','1557392253.306','192.168.153.245','','10.46.8.65','','58390','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602511','1557392216.958','192.168.153.245','','10.46.8.59','','54238','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602512','1557392216.958','192.168.153.245','','10.46.8.59','','54238','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602496','1557392181.88','192.168.153.245','','10.46.8.45','','50237','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602497','1557392181.88','192.168.153.245','','10.46.8.45','','50237','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602487','1557392150.687','192.168.153.245','','10.46.8.34','','63000','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602488','1557392150.687','192.168.153.245','','10.46.8.34','','63000','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602471','1557392119.739','192.168.153.245','','10.46.8.23','','59509','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602472','1557392119.739','192.168.153.245','','10.46.8.23','','59509','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096602443','1557392083.257','192.168.153.245','','10.46.8.7','','55349','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096602444','1557392083.257','192.168.153.245','','10.46.8.7','','55349','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601896','1557390615.595','192.168.153.245','','10.46.8.205','','51594','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601897','1557390615.595','192.168.153.245','','10.46.8.205','','51594','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601890','1557390581.768','192.168.153.245','','10.46.8.193','','64012','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601891','1557390581.768','192.168.153.245','','10.46.8.193','','64012','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601855','1557390546.401','192.168.153.245','','10.46.8.176','','60009','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601856','1557390546.401','192.168.153.245','','10.46.8.176','','60009','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601844','1557390514.03','192.168.153.245','','10.46.8.162','','56335','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601845','1557390514.03','192.168.153.245','','10.46.8.162','','56335','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601816','1557390484.534','192.168.153.245','','10.46.8.152','','52972','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601817','1557390484.534','192.168.153.245','','10.46.8.152','','52972','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601799','1557390426.671','192.168.153.245','','10.46.8.109','','62683','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601800','1557390426.671','192.168.153.245','','10.46.8.109','','62683','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601783','1557390392.821','192.168.153.245','','10.46.8.94','','58821','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601784','1557390392.821','192.168.153.245','','10.46.8.94','','58821','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601765','1557390360.117','192.168.153.245','','10.46.8.77','','55109','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601766','1557390360.117','192.168.153.245','','10.46.8.77','','55109','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601758','1557390326.692','192.168.153.245','','10.46.8.62','','51295','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601759','1557390326.692','192.168.153.245','','10.46.8.62','','51295','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601741','1557390294.869','192.168.153.245','','10.46.8.48','','63990','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601742','1557390294.869','192.168.153.245','','10.46.8.48','','63990','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601709','1557390256.335','192.168.153.245','','10.46.8.34','','59606','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601710','1557390256.335','192.168.153.245','','10.46.8.34','','59606','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601701','1557390222.897','192.168.153.245','','10.46.8.23','','55808','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601702','1557390222.897','192.168.153.245','','10.46.8.23','','55808','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601695','1557390186.109','192.168.153.245','','10.46.8.7','','51619','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601696','1557390186.109','192.168.153.245','','10.46.8.7','','51619','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601181','1557388795.408','192.168.153.245','','10.46.13.48','','56645','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601183','1557388795.408','192.168.153.245','','10.46.13.48','','56645','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601142','1557388750.504','192.168.153.245','','10.46.13.33','','50935','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601143','1557388750.504','192.168.153.245','','10.46.13.33','','50935','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601122','1557388712.828','192.168.153.245','','10.46.13.16','','63536','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601123','1557388712.828','192.168.153.245','','10.46.13.16','','63536','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601113','1557388680.845','192.168.153.245','','10.46.13.7','','59930','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601114','1557388680.845','192.168.153.245','','10.46.13.7','','59930','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601074','1557388604.461','192.168.154.49','','10.46.13.49','','60182','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096601075','1557388604.461','192.168.154.49','','10.46.13.49','','60182','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096601063','1557388573.507','192.168.154.49','','10.46.13.36','','56409','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096601065','1557388573.507','192.168.154.49','','10.46.13.36','','56409','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096601033','1557388558.61','192.168.153.245','','10.46.13.5','','62428','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096601035','1557388558.61','192.168.153.245','','10.46.13.5','','62428','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096601028','1557388542.1','192.168.154.49','','10.46.13.20','','52654','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096601029','1557388542.1','192.168.154.49','','10.46.13.20','','52654','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096601014','1557388500.747','192.168.154.49','','10.46.13.7','','64324','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096601015','1557388500.747','192.168.154.49','','10.46.13.7','','64324','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600913','1557388389.855','10.46.13.6','','192.168.154.49','','445','51321','ET EXPLOIT ETERNALBLUE Probe Vulnerable System Response MS17-010','1:2025650','4','4',
'6567504096600910','1557388385.921','192.168.154.49','','10.46.13.5','','50858','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600911','1557388385.921','192.168.154.49','','10.46.13.5','','50858','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600775','1557388071.039','192.168.154.49','','10.46.8.197','','63130','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600776','1557388071.039','192.168.154.49','','10.46.8.197','','63130','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600756','1557388041.742','192.168.154.49','','10.46.8.186','','59743','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600757','1557388041.742','192.168.154.49','','10.46.8.186','','59743','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600738','1557387999.144','192.168.154.49','','10.46.8.162','','54487','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600739','1557387999.144','192.168.154.49','','10.46.8.162','','54487','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600728','1557387969.077','192.168.154.49','','10.46.8.152','','51067','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600729','1557387969.077','192.168.154.49','','10.46.8.152','','51067','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600712','1557387918.452','192.168.154.49','','10.46.8.113','','61636','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600713','1557387918.452','192.168.154.49','','10.46.8.113','','61636','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600682','1557387883.134','192.168.154.49','','10.46.8.94','','57449','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600684','1557387883.134','192.168.154.49','','10.46.8.94','','57449','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600645','1557387853.401','192.168.154.49','','10.46.8.77','','53788','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600646','1557387853.401','192.168.154.49','','10.46.8.77','','53788','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600628','1557387823.967','192.168.154.49','','10.46.8.63','','50443','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600631','1557387823.967','192.168.154.49','','10.46.8.63','','50443','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600594','1557387792.362','192.168.154.49','','10.46.8.50','','63199','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600595','1557387792.362','192.168.154.49','','10.46.8.50','','63199','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600573','1557387760.574','192.168.154.49','','10.46.8.37','','59471','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600574','1557387760.574','192.168.154.49','','10.46.8.37','','59471','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600555','1557387730.349','192.168.154.49','','10.46.8.24','','55690','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600556','1557387730.349','192.168.154.49','','10.46.8.24','','55690','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096600523','1557387692.887','192.168.154.49','','10.46.8.7','','51413','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096600524','1557387692.887','192.168.154.49','','10.46.8.7','','51413','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096599631','1557386370.776','192.168.154.49','','10.46.13.49','','60288','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096599633','1557386370.776','192.168.154.49','','10.46.13.49','','60288','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096599619','1557386339.45','192.168.154.49','','10.46.13.36','','56470','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096599620','1557386339.45','192.168.154.49','','10.46.13.36','','56470','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096599608','1557386307.895','192.168.154.49','','10.46.13.20','','52694','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096599609','1557386307.895','192.168.154.49','','10.46.13.20','','52694','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096599599','1557386266.329','192.168.154.49','','10.46.13.7','','64336','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','0','0',
'6567504096599600','1557386266.329','192.168.154.49','','10.46.13.7','','64336','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','0','0',
'6567504096599563','1557386219.075','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599561','1557386218.913','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599554','1557386218.653','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599555','1557386218.168','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599558','1557386217.745','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599562','1557386216.62','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599550','1557386215.93','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599548','1557386215.521','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599551','1557386215.238','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599549','1557386214.298','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096599511','1557386162.681','10.46.13.6','','192.168.154.49','','445','51626','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
